date,symbol,open,high,low,close,volume,data_source,fetch_timestamp,daily_return,volatility_20d,sma_20,sma_50
2023-01-22,MSFT,239.4155475987315,241.84812979929882,232.63364787980728,238.48482768619763,76681097,simulated,2025-08-20 16:55:58.540384,-0.004015526009730763,0.02036913230997173,255.12903860813944,
2023-01-23,MSFT,238.8202115278105,242.22662643055858,236.30209794685592,238.92615914521988,49565896,simulated,2025-08-20 16:55:58.540384,0.0018505640937585,0.020067480566536733,254.43587146415393,
2023-01-24,MSFT,232.5164228448816,234.72956830560076,225.9719330188849,232.23742998717051,88315725,simulated,2025-08-20 16:55:58.540384,-0.027994963724269017,0.019185055704303067,253.01694216574484,
2023-01-25,MSFT,229.31339404658917,234.29313405846,224.91750412397136,229.82502780470128,50131276,simulated,2025-08-20 16:55:58.540384,-0.010387654490503606,0.019211552708176982,251.53190147745627,
2023-01-26,MSFT,229.73107191250543,235.35764450390465,227.885424109277,230.44979606388844,23119612,simulated,2025-08-20 16:55:58.540384,0.002718451794197385,0.019305439975996947,250.13237564688285,
2023-01-27,MSFT,225.17832325018864,227.8087279095982,220.39324968667833,225.26009625816408,92045464,simulated,2025-08-20 16:55:58.540384,-0.022519871548446035,0.017479622684024927,248.0587715643856,
2023-01-28,MSFT,226.73233550656423,232.85788351533282,223.15310408450637,227.0653217418241,69133346,simulated,2025-08-20 16:55:58.540384,0.008013960366913375,0.016991681000040452,245.8640609149144,
2023-01-29,MSFT,224.6389371770269,228.73050594234923,219.50244551010283,224.451170055155,34160134,simulated,2025-08-20 16:55:58.540384,-0.01151277379837612,0.01700366974687243,243.65907725392262,
2023-01-30,MSFT,222.31125136096833,227.8279595746859,217.78074898599203,223.25397557140502,52833108,simulated,2025-08-20 16:55:58.540384,-0.005333874995865573,0.016360579468836303,241.24181514042917,
2023-01-31,MSFT,221.72582410083118,224.83106510889883,218.40142943451403,220.67893469303442,42406697,simulated,2025-08-20 16:55:58.540384,-0.011534132244587991,0.01636464581096197,238.81487488547276,
2023-02-01,MSFT,230.07769944606696,233.08930406133194,223.96997490982525,228.96444969063253,55609212,simulated,2025-08-20 16:55:58.540384,0.037545563690178696,0.019490884489284155,236.92086264851167,
2023-02-02,MSFT,229.470948481547,233.87063985052222,226.24189106403435,229.0171242227884,44768424,simulated,2025-08-20 16:55:58.540384,0.00023005550524124452,0.01934745772088138,234.95824667237804,
2023-02-03,MSFT,224.36791392148135,227.22619126498998,218.58986221079059,224.28695448072992,41200624,simulated,2025-08-20 16:55:58.540384,-0.020654218579117978,0.018297850673667997,233.26569010001134,
2023-02-04,MSFT,227.65437361105361,231.1996234729327,222.2182912372574,228.08881982315518,87951050,simulated,2025-08-20 16:55:58.540384,0.01695089824206386,0.017859957252063074,232.2020403302858,
2023-02-05,MSFT,223.3322617880007,228.6972345121207,216.09326892154877,222.63364848685708,34578363,simulated,2025-08-20 16:55:58.540384,-0.02391687299942047,0.01834643714404019,230.9996109873307,
2023-02-06,MSFT,224.0881639834406,230.14416314864366,219.87994870503175,223.67496659494032,46659117,simulated,2025-08-20 16:55:58.540384,0.004677271900095148,0.018121153548582035,230.0929279386882,
2023-02-07,MSFT,214.2947792853844,218.7758043336188,210.15442677375702,215.02022108831954,64494354,simulated,2025-08-20 16:55:58.540384,-0.03869340247759556,0.019530262641278842,228.67147468281374,
2023-02-08,MSFT,210.27654128944596,212.64411927881963,206.75372306197337,209.41599404125247,60670787,simulated,2025-08-20 16:55:58.540384,-0.026063720977968496,0.0198813644864109,227.18478165547413,
2023-02-09,MSFT,211.02366153900476,215.15791657521706,206.02561210755897,210.34521986622755,44003801,simulated,2025-08-20 16:55:58.540384,0.004437224717382504,0.01936077418435381,226.076323397827,
2023-02-10,MSFT,214.51763020805245,217.43838256925352,211.28562991643403,213.55705077882058,88233769,simulated,2025-08-20 16:55:58.540384,0.015269331599908176,0.01823173754126417,224.78185940402417,
2023-02-11,MSFT,214.87970047094726,216.64857961682216,208.7594120830307,214.39576739876932,92668141,simulated,2025-08-20 16:55:58.540384,0.0039273656237994725,0.018352954049757085,223.5774063896528,
2023-02-12,MSFT,214.24979178114614,216.81550120288506,211.30469305347907,214.0070752374492,83975459,simulated,2025-08-20 16:55:58.540384,-0.001812965647764786,0.018297609455444456,222.33145219426424,
2023-02-13,MSFT,212.65131283696022,218.00110573861866,209.74614233514652,212.82531235034287,28593059,simulated,2025-08-20 16:55:58.540384,-0.00552207391178583,0.01750556992209435,221.36084631242284,
2023-02-14,MSFT,207.53257007592032,211.42795039652557,203.62527623898134,206.63838691818208,38757506,simulated,2025-08-20 16:55:58.540384,-0.02907043980734858,0.018331616340217512,220.20151426809693,
2023-02-15,MSFT,204.51267370742013,205.91485001295086,201.09652925327012,203.7667571905396,66692999,simulated,2025-08-20 16:55:58.540384,-0.013896884167894141,0.01833307705522237,218.86736232442945,
2023-02-16,MSFT,201.07276409846529,204.9080263096154,199.00604747286062,201.99138319724062,53957754,simulated,2025-08-20 16:55:58.540384,-0.008712775419195906,0.017932820827916165,217.7039266713833,
2023-02-17,MSFT,205.38556732178108,209.3803058361577,202.75665510263235,206.36297050248936,68302504,simulated,2025-08-20 16:55:58.540384,0.021642444524378357,0.01870693061631781,216.66880910941654,
2023-02-18,MSFT,207.62754047534693,212.7567171215059,202.1934983243716,207.88435380682722,49737667,simulated,2025-08-20 16:55:58.540384,0.007372365791369129,0.01881605912673877,215.84046829700014,
2023-02-19,MSFT,201.28127721106728,202.74380957386668,194.7689157585354,200.65812671506922,41088012,simulated,2025-08-20 16:55:58.540384,-0.03476080310725471,0.0200632152982585,214.71067585418336,234.55393888736256
2023-02-20,MSFT,203.04364297630758,204.50036963550096,199.71859866287963,202.05905742236962,41958273,simulated,2025-08-20 16:55:58.540384,0.006981679387895845,0.020178977212586244,213.77968199065012,233.59512003580997
2023-02-21,MSFT,199.9026223497264,205.81926441900404,197.0598318647632,200.60389969886126,77349051,simulated,2025-08-20 16:55:58.540384,-0.007201645608326368,0.017625520407455936,212.36165449106156,232.61852445990428
2023-02-22,MSFT,198.1747056263174,200.67521638274044,195.20278953853972,197.9883377876441,51918507,simulated,2025-08-20 16:55:58.540384,-0.0130384400061192,0.01761091881481079,210.81021516930437,231.52250117515857
2023-02-23,MSFT,200.27060232903355,205.13215663060947,196.42513998821005,200.50942739037228,84261658,simulated,2025-08-20 16:55:58.540384,0.0127335257768173,0.01783985131048653,209.6213388147865,230.320369403859
2023-02-24,MSFT,205.70630698401445,207.766957213533,199.08222243439428,204.74418458197567,85147039,simulated,2025-08-20 16:55:58.540384,0.02111999044991908,0.01813707273924123,208.45410705272752,229.22473626408907
2023-02-25,MSFT,209.37390592977337,211.16162975155174,202.9226646822781,208.6600404463837,57632148,simulated,2025-08-20 16:55:58.540384,0.01912560238232408,0.018354938811070837,207.75542665070384,228.22913081950958
2023-02-26,MSFT,205.956607983779,208.31304961340015,201.918694861553,205.2621472198279,41814501,simulated,2025-08-20 16:55:58.540384,-0.016284350464452757,0.018487008454922453,206.83478568194823,226.999730205744
2023-02-27,MSFT,204.03149055267806,209.08456720322096,199.7289937356085,204.0953863691545,27334901,simulated,2025-08-20 16:55:58.540384,-0.005684247517024343,0.01661708853439284,206.28854394598997,225.6624472385021
2023-02-28,MSFT,205.3745326328248,211.1228787221854,200.20748782887807,205.5496208227847,71879723,simulated,2025-08-20 16:55:58.540384,0.0071252686280711686,0.015772867913954353,206.09522528506653,224.402422789458
2023-03-01,MSFT,209.18777305218154,215.2408081244817,205.4343509412227,209.6628542527064,70825596,simulated,2025-08-20 16:55:58.540384,0.020010902542447084,0.01641695388823772,206.06110700439052,223.16369551768662
2023-03-02,MSFT,206.8367178087806,211.48633293367635,201.79243226592513,207.7583849120126,32132693,simulated,2025-08-20 16:55:58.540384,-0.00908348475690579,0.016122669127131138,205.77117371105015,221.93450842008363
2023-03-03,MSFT,207.84612648117138,211.92881409516318,203.28851401996357,207.09081992174674,76852293,simulated,2025-08-20 16:55:58.540384,-0.003213179533276378,0.016080959062273924,205.405926337199,220.73943092992147
2023-03-04,MSFT,203.24610439045017,205.468896374241,197.62379165154104,202.61212899420738,34931115,simulated,2025-08-20 16:55:58.540384,-0.021626699480120415,0.016692900972454416,204.83617902503687,219.4262846348964
2023-03-05,MSFT,198.85488759157445,201.0048568526098,195.08633059776173,197.8661156422653,44005377,simulated,2025-08-20 16:55:58.540384,-0.02342413248161357,0.017325851848762043,204.088219189633,218.2208452291804
2023-03-06,MSFT,202.17961161598532,206.79878533885298,196.39383633682533,201.18047526681,71112289,simulated,2025-08-20 16:55:58.540384,0.016750516447884056,0.016786978307201814,203.81532360706439,217.2572184301633
2023-03-07,MSFT,206.85264419982096,208.85918607782605,202.41813088204162,206.7380457749184,58020566,simulated,2025-08-20 16:55:58.540384,0.027624800571416364,0.01767837378839529,203.96388803628332,216.4583346387425
2023-03-08,MSFT,207.0992466411618,208.9623317790471,200.39536303596552,206.54367016157522,97202069,simulated,2025-08-20 16:55:58.540384,-0.0009402024316065294,0.017541462360766882,204.1915023845001,215.7530354906182
2023-03-09,MSFT,211.72994175182527,213.77675033923978,204.77406215377925,210.792409353826,62778076,simulated,2025-08-20 16:55:58.540384,0.02057065795784041,0.01747744165430966,204.4129743270669,215.0998979535785
2023-03-10,MSFT,213.16513754635398,214.65935291327466,207.71722442352873,212.42240813908157,30758430,simulated,2025-08-20 16:55:58.540384,0.00773272050095275,0.017484315551266352,204.63987704367963,214.56534902459927
2023-03-11,MSFT,209.25782849251522,212.6469991605754,205.5079324975057,209.78786150692483,40778286,simulated,2025-08-20 16:55:58.540384,-0.012402395092102503,0.015684414238716547,205.0963637832724,214.11081855435438
2023-03-12,MSFT,211.30452947207223,215.9883801418891,207.60380703768823,211.4090836624305,77697272,simulated,2025-08-20 16:55:58.540384,0.007727912110168322,0.01569691048858198,205.56386509527547,213.55007361450546
2023-03-13,MSFT,217.20938742301936,222.0356268841431,212.7491028185945,218.01788622737934,81108534,simulated,2025-08-20 16:55:58.540384,0.03126073132931939,0.016779842294929535,206.43456442170137,213.14073478532907
2023-03-14,MSFT,218.9603789395247,224.04191284467882,214.46127389698506,217.97068082412,39661007,simulated,2025-08-20 16:55:58.540384,-0.0002165207821990256,0.016321033886617688,207.43368157352515,212.72162521890706
2023-03-15,MSFT,225.1393824072736,230.82647184150463,222.0224179503544,224.90059502263045,33863529,simulated,2025-08-20 16:55:58.540384,0.03179287311628021,0.017325243040389755,208.65323995513805,212.57488851961628
2023-03-16,MSFT,212.65078734630515,216.81940485324574,210.15826182522693,213.22940066579363,32569021,simulated,2025-08-20 16:55:58.540384,-0.051894902081794925,0.021206898178328087,209.07750075932896,212.2429759768381
2023-03-17,MSFT,217.21340857160686,220.13457505012718,210.50767799256897,216.8410909343994,90605469,simulated,2025-08-20 16:55:58.540384,0.016938050087504486,0.021120732067717845,209.48655328372973,211.97080187424837
2023-03-18,MSFT,217.58374368836266,221.15063768057448,212.89575138164753,217.32701910465474,75280248,simulated,2025-08-20 16:55:58.540384,0.0022409413647634935,0.020671721615477357,210.08979687797108,211.8121403311781
2023-03-19,MSFT,215.82947361334004,220.84907560995998,210.10553789263219,216.1360350908645,59970870,simulated,2025-08-20 16:55:58.540384,-0.0054801470093173155,0.020667225198753872,210.69182931405658,211.59355459815896
2023-03-20,MSFT,215.80356755017414,219.96863712378402,211.19027285775806,216.6407593167548,46471311,simulated,2025-08-20 16:55:58.540384,0.002335215530710144,0.02064555784145335,211.24638623875506,211.43734638339097
2023-03-21,MSFT,208.4944187549081,212.81685753439555,206.00041757070915,208.13731091934287,25311499,simulated,2025-08-20 16:55:58.540384,-0.03925137829201786,0.022241751284498363,211.17010907208692,211.1350130903497
2023-03-22,MSFT,207.36904458954393,211.0978519782198,201.69799631783155,207.32694125442103,36413328,simulated,2025-08-20 16:55:58.540384,-0.0038934377567502176,0.022161898044777268,211.14853688920735,210.86797322157744
2023-03-23,MSFT,209.48028999389655,213.3070785587498,204.7285126023269,208.9113858677489,57201803,simulated,2025-08-20 16:55:58.540384,0.007642251430235003,0.02220855183185465,211.23956518650743,210.4669119451198
2023-03-24,MSFT,215.23420942500263,219.21973611947675,211.3955236190468,215.19081942173565,73628551,simulated,2025-08-20 16:55:58.540384,0.030057880894830413,0.022482351852559285,211.86849970788384,210.1903858490987
2023-03-25,MSFT,213.81826061117738,216.4533775948814,209.66929309355834,213.06787497240276,80988371,simulated,2025-08-20 16:55:58.540384,-0.009865404365472896,0.02183038302774441,212.62858767439076,209.9660042589322
2023-03-26,MSFT,209.8379923926064,215.80478563060893,205.78474738754045,209.7291286319443,46356226,simulated,2025-08-20 16:55:58.540384,-0.015669872057863743,0.022031561210414826,213.05602034264743,209.59881043510796
2023-03-27,MSFT,207.85591788665246,212.979091592281,201.53804572229453,207.72933184554176,52325149,simulated,2025-08-20 16:55:58.540384,-0.009535140871690717,0.02134088884012321,213.1055846461786,209.30072410228166
2023-03-28,MSFT,212.4334497179714,214.3457377772487,206.66904585782342,211.63631391706946,88255980,simulated,2025-08-20 16:55:58.540384,0.018808042354041543,0.021726198950484485,213.36021683395333,209.0599510487242
2023-03-29,MSFT,212.92793504911108,218.9669769049367,208.94647156668,213.13364553491843,43255666,simulated,2025-08-20 16:55:58.540384,0.00707502219319367,0.021306440650732155,213.47727864300796,209.0222195376562
2023-03-30,MSFT,210.2098558317447,215.1486224225655,205.0233223771709,210.98201788792207,99157203,simulated,2025-08-20 16:55:58.540384,-0.010095204075340813,0.021372645630391554,213.40525913045,209.0535400145896
2023-03-31,MSFT,212.2484263183659,219.2011705191168,208.3511605790453,213.25331287195425,99885559,simulated,2025-08-20 16:55:58.540384,0.010765348662267193,0.02129969736423757,213.57853169870145,209.11170187470415
2023-04-01,MSFT,214.31939877874464,219.33148638264024,207.50272147264397,213.77398170846945,57396843,simulated,2025-08-20 16:55:58.540384,0.002441550986960861,0.02124502842391459,213.69677660100336,209.1160404932971
2023-04-02,MSFT,218.28459226879366,222.05663398039425,211.82425918909323,218.02229062908728,85749277,simulated,2025-08-20 16:55:58.540384,0.019872899810657874,0.0205253232931746,213.69699682108876,209.1885709579035
2023-04-03,MSFT,215.50895173436905,217.31738717357493,210.32526225833064,215.07003730099427,50267797,simulated,2025-08-20 16:55:58.540384,-0.013541061877547,0.02075463911450295,213.55196464493253,209.20983019917435
2023-04-04,MSFT,213.15457486978332,217.05454110686694,207.9225292014264,213.76816611782664,48570055,simulated,2025-08-20 16:55:58.540384,-0.006053242931955416,0.01933574851696461,212.99534319969234,209.22868727452405
2023-04-05,MSFT,211.42703058155053,216.61931277133286,208.2413140070802,212.19864538458737,42636262,simulated,2025-08-20 16:55:58.540384,-0.007342163062643126,0.015517369458326886,212.943805435632,209.33989244385214
2023-04-06,MSFT,205.09313441181598,210.76567966452214,202.75270483232282,206.09362691740506,31654304,simulated,2025-08-20 16:55:58.540384,-0.028770298962642382,0.016221657562558753,212.40643223478227,209.3864298383895
2023-04-07,MSFT,207.10733660157302,210.56122326492385,204.5158361864216,207.41724376894427,83292404,simulated,2025-08-20 16:55:58.540384,0.006422405541291587,0.01631149343366907,211.91094346799673,209.49494704982357
2023-04-08,MSFT,208.79147149265785,211.2713430982259,203.18082513009875,208.60389969136682,78272527,simulated,2025-08-20 16:55:58.540384,0.005721105443597718,0.016385212586271375,211.5343366980219,209.5397656336011
2023-04-09,MSFT,208.50461687713403,214.30232274301002,203.16682055129598,208.72953538114288,49370827,simulated,2025-08-20 16:55:58.540384,0.0006022691328491092,0.01636763628742847,211.1387755012413,209.5566692650874
2023-04-10,MSFT,207.72463363419064,214.02539115995123,202.05365515707342,207.8545948817177,23341861,simulated,2025-08-20 16:55:58.540384,-0.004191742667502885,0.013816214403086802,211.12463969936002,209.70059862842038
2023-04-11,MSFT,202.89139838822607,206.22001656948342,198.58458404038538,202.07469593523206,33116915,simulated,2025-08-20 16:55:58.540384,-0.02780741484100835,0.015143952055162464,210.86202743340056,209.70091139867765
2023-04-12,MSFT,200.1714868580001,203.16880523946455,197.29405112072342,200.47569776931192,22615804,simulated,2025-08-20 16:55:58.540384,-0.007912906455307178,0.015066626800743001,210.4402430284787,209.69834736008667
2023-04-13,MSFT,199.2296842980618,202.27871743568426,193.35160282083913,199.20181698146905,41089933,simulated,2025-08-20 16:55:58.540384,-0.0063542903305353615,0.013061791137214873,209.64079290646538,209.72261694396315
2023-04-14,MSFT,196.66137416486495,198.13829737105954,193.89388283685668,196.1051160949222,56968086,simulated,2025-08-20 16:55:58.540384,-0.015545545384432535,0.013261492701671951,208.79265496259137,209.63453071805412
2023-04-15,MSFT,195.36825769816895,201.1024946178296,189.9067529928008,195.57058958875538,76318065,simulated,2025-08-20 16:55:58.540384,-0.002725714233320131,0.012977661020152608,208.08472801043195,209.45105881818975
2023-04-16,MSFT,197.48959870120297,199.68579716975884,193.46672152455932,197.248784169371,90379073,simulated,2025-08-20 16:55:58.540384,0.00858101713629078,0.013158487276232377,207.56070062662337,209.2228336926495
2023-04-17,MSFT,205.53044479447456,209.1975270775703,201.54886199834522,204.78836607607943,45381224,simulated,2025-08-20 16:55:58.540384,0.03822371802421065,0.015347564538853135,207.21830323457388,209.21335806977447
2023-04-18,MSFT,206.5300307910792,208.78879506861003,203.0191425505165,205.60579035997682,31045633,simulated,2025-08-20 16:55:58.540384,0.00399155625663683,0.015271856186826718,206.8419104758268,209.24356614959095
2023-04-19,MSFT,206.03793234668677,211.12706888097927,203.5176420061609,206.76767028799833,61765312,simulated,2025-08-20 16:55:58.540384,0.005651007814455378,0.015221312011401476,206.6311930958306,209.2679271388952
2023-04-20,MSFT,207.44436697537063,211.32001541181825,203.6784484036743,206.5631939518338,74915906,simulated,2025-08-20 16:55:58.540384,-0.0009889183153233283,0.014972134384370027,206.29668714982458,209.20593393287777
2023-04-21,MSFT,198.72385729319694,204.0249704326446,194.1265829776782,198.73952533490947,61672086,simulated,2025-08-20 16:55:58.540384,-0.0378754243059809,0.016993187046043502,205.5449643311466,209.02555674133572
2023-04-22,MSFT,198.25305858923215,201.54129954636142,196.01016382241158,198.7335079971456,40989593,simulated,2025-08-20 16:55:58.540384,-3.0277508984322132e-05,0.016112196008865314,204.5805251995495,208.8584105028437
2023-04-23,MSFT,198.99092059166156,201.10677196044185,193.41907475680495,199.07226996932386,49396163,simulated,2025-08-20 16:55:58.540384,0.0017046041988204585,0.016022199557892632,203.78063683296597,208.78761332234603
2023-04-24,MSFT,209.98223769255378,211.6409854150281,206.44965703174284,208.97907008063808,87342646,simulated,2025-08-20 16:55:58.540384,0.049764842249705676,0.019971801251621984,203.54118203110656,209.00987241111346
2023-04-25,MSFT,208.26419630269717,214.11147695574232,204.31223027283892,208.27957130488295,43683333,simulated,2025-08-20 16:55:58.540384,-0.003347219295622317,0.019924364772392417,203.34522832712133,209.15185433187492
2023-04-26,MSFT,209.2808292742061,215.40027587335322,206.77740246923202,209.63983411432284,76444322,simulated,2025-08-20 16:55:58.540384,0.006530946846672325,0.01884534558037702,203.52253868696724,209.209890098663
2023-04-27,MSFT,209.87872164809164,214.1994509306758,205.20725143876487,209.59911463852356,41586325,simulated,2025-08-20 16:55:58.540384,-0.00019423539410490243,0.018803558750520064,203.6316322304462,209.27099898820197
2023-04-28,MSFT,204.27264221544655,209.31266007076096,201.29684795302492,204.804836556192,71914894,simulated,2025-08-20 16:55:58.540384,-0.022873560752390665,0.01947595243552344,203.44167907368745,209.15124753224933
2023-04-29,MSFT,208.69941070939274,214.47191409663657,205.50725853763208,209.5883517692588,37503547,simulated,2025-08-20 16:55:58.540384,0.023356456290300365,0.020209280617520562,203.48461989309325,209.09456640485286
2023-04-30,MSFT,212.0551628136841,215.72006304049813,209.57402634160783,212.84507404437707,52963684,simulated,2025-08-20 16:55:58.540384,0.015538660653735548,0.020453542972891894,203.7341438512262,209.1557106556019
2023-05-01,MSFT,215.51423471556737,222.43812072331338,210.1824384618827,216.31884164819618,88903155,simulated,2025-08-20 16:55:58.540384,0.016320638940861,0.01949651653561376,204.4463511368744,209.25390581531718
2023-05-02,MSFT,211.75296706735728,216.39728789181973,206.37435628793017,212.4926482524083,24952075,simulated,2025-08-20 16:55:58.540384,-0.017687749095894767,0.01991803251533365,205.04719866102923,209.1434010558178
2023-05-03,MSFT,217.7711827692476,222.42094923714708,213.08388765858513,218.56056413821898,56432549,simulated,2025-08-20 16:55:58.540384,0.02855588621872207,0.020564882494415692,206.0151360188667,209.15519872209978
2023-05-04,MSFT,212.84147531858852,216.87331454259302,206.8439946113718,212.54205723785523,41258833,simulated,2025-08-20 16:55:58.540384,-0.027537021255845673,0.02135053976667397,206.83698307601338,208.90802796640426
2023-05-05,MSFT,214.45855192965516,217.4964821388578,212.43983762968435,215.14296454689293,32670380,simulated,2025-08-20 16:55:58.540384,0.012237141876005442,0.021355470072301763,207.81560182392028,208.94629924402628
2023-05-06,MSFT,224.3290101684647,227.66971279336272,218.92052699606776,224.67575837006996,44151842,simulated,2025-08-20 16:55:58.540384,0.04430911251619962,0.02309465894991461,209.1869505339552,209.10299259273964
2023-05-07,MSFT,221.2113783487342,225.7928011380512,218.02737959207684,220.3371062484182,97540509,simulated,2025-08-20 16:55:58.540384,-0.019310726502613784,0.022549009531543287,209.96438754257215,209.16319433561495
2023-05-08,MSFT,217.89499568135807,220.49218649468273,212.8817348647167,217.9517467412279,32774615,simulated,2025-08-20 16:55:58.540384,-0.010825954592055487,0.022788198332161856,210.5816853616347,209.19950856862218
2023-05-09,MSFT,218.86121185537525,223.3157731469021,212.7360906717305,218.49510639631848,25287913,simulated,2025-08-20 16:55:58.540384,0.002493027301752715,0.02278100523012818,211.1680571670507,209.23659551021345
2023-05-10,MSFT,215.6951010080523,219.63014839116,213.3299698831695,216.40421461723514,31476429,simulated,2025-08-20 16:55:58.540384,-0.00956951308232401,0.02294046066144169,211.6601082003208,209.4019335841713
2023-05-11,MSFT,209.15543392499393,213.5325171294664,206.27093543888873,209.80101468583308,89913666,simulated,2025-08-20 16:55:58.540384,-0.030513268621322642,0.022307507226314225,212.21318266786693,209.45141505279952
2023-05-12,MSFT,209.2285420113161,213.5091744511314,205.98214971299342,210.19360682685968,57711695,simulated,2025-08-20 16:55:58.540384,0.0018712594961205475,0.022298204318800613,212.78618760935265,209.47705947198176
2023-05-13,MSFT,205.15147403854513,209.35542683188814,201.94416917574262,205.83291464759995,46779149,simulated,2025-08-20 16:55:58.540384,-0.02074607427452213,0.022925317162707137,213.12421984326647,209.28990137649905
2023-05-14,MSFT,207.42517084345383,212.95388742660043,204.63911752906012,207.88544931197737,99110216,simulated,2025-08-20 16:55:58.540384,0.009971848612703615,0.02010793710338795,213.06953880483343,209.18625286329055
2023-05-15,MSFT,203.5072566207506,207.42160773787452,198.97454981037987,204.16669363579305,63069838,simulated,2025-08-20 16:55:58.540384,-0.017888484684676076,0.020491859466880823,212.86389492137897,209.07500416336757
2023-05-16,MSFT,209.7314937311236,215.08932343118056,208.4762584974994,210.59767663910677,94193473,simulated,2025-08-20 16:55:58.540384,0.031498688100350725,0.02168750185507842,212.91178704761813,209.13237105923884
2023-05-17,MSFT,206.61713282125902,211.45268316260152,205.2253495613963,207.40394900570746,52002177,simulated,2025-08-20 16:55:58.540384,-0.015165065846724723,0.021967470126290092,212.80202876597733,209.04772376101158
2023-05-18,MSFT,206.0908512881881,210.9700359571544,202.6681381764167,206.17171437453385,40892578,simulated,2025-08-20 16:55:58.540384,-0.005941230324113533,0.021369786839510047,212.8703726568944,208.90848513780392
2023-05-19,MSFT,209.01367449283856,215.6533168382692,204.1770052950941,209.62928501928724,30091985,simulated,2025-08-20 16:55:58.540384,0.01677034434739344,0.021048144014126892,212.87241931939585,208.8814304804312
2023-05-20,MSFT,204.2959275041295,209.61662964311603,201.21952241041177,204.5735955296008,49464339,simulated,2025-08-20 16:55:58.540384,-0.024117286328679155,0.021394049975054816,212.45884539365701,208.70783613358412
2023-05-21,MSFT,205.61355439254942,208.54645644369054,199.73522169708892,205.6065282605835,65275089,simulated,2025-08-20 16:55:58.540384,0.005049198692082646,0.021038087811157936,211.92322972427638,208.54448706462642
